
U	S2846755	2F/12F	1,380萬元	1,380萬元	11年	3房2廳	35.12坪	35.12坪	35.12坪	新北市新莊區-中平路	浪漫歐洲村臻愛法國勳章邊間3房車	Sat Apr 02 12:12:00 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2846755	=HYPERLINK(N2)	
U	S2952655	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	♚進北市♚育才國小優質美寓『黃金二樓』	Sat Apr 02 12:12:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2952655	=HYPERLINK(N185)	
U	S2990972	3F/15F	1,050萬元	1,050萬元	10年	1房1廳	16.27坪	16.27坪	16.27坪	新北市永和區-保福路一段	頂溪捷運旁～優質靜巷美宅	Sat Apr 02 12:12:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2990972	=HYPERLINK(N186)	
U	S2924336	2F/4F	1,080萬元	1,080萬元	44年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	永和秀朗美二樓	Sat Apr 02 12:12:27 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2924336	=HYPERLINK(N187)	
U	S2950171	4F/4F	1,150萬元	1,150萬元	38年	3房2廳	25.64坪	25.64坪	25.64坪	新北市永和區-安樂路	四號公園方正增值3房	Sat Apr 02 12:08:00 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2950171	=HYPERLINK(N188)	
U	S2950112	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	永和福和亮麗二樓美寓	Sat Apr 02 12:08:00 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2950112	=HYPERLINK(N189)	
U	S3022220	2F/4F	998萬元	998萬元	42年	2房2廳	22.02坪	22.02坪	22.02坪	新北市永和區-豫溪街	永和豫溪雅築	Sat Apr 02 12:08:01 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3022220	=HYPERLINK(N190)	
U	S2948417	4F/11F	1,125萬元	1,125萬元	30年	2房1廳	17.2坪	17.2坪	17.2坪	環碧大樓 新北市永和區-中正路	v+頂溪極品電梯兩房	Sat Apr 02 12:08:01 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2948417	=HYPERLINK(N191)	
U	S2948278	9F/11F	1,168萬元	1,168萬元	23年	2房1廳	19.4坪	19.4坪	19.4坪	中正翡翠 新北市永和區-中正路	永和中正新婚2房	Sat Apr 02 12:08:02 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2948278	=HYPERLINK(N192)	
U	S2945575	2F/4F	898萬元	898萬元	38年	2房1廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	樂華保平美二樓	Sat Apr 02 12:08:02 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2945575	=HYPERLINK(N193)	
U	S2941247	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	永和市中心二樓美寓-標準格局-近台大公館	Sat Apr 02 12:08:03 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2941247	=HYPERLINK(N194)	
U	S2939739	2F/4F	998萬元	998萬元	43年	3房2廳	17.64坪	17.64坪	17.64坪	新北市永和區-民生路	秀朗民生低總價二樓大三房~不在市場內	Sat Apr 02 12:08:03 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2939739	=HYPERLINK(N195)	
U	S2880627	3F/4F	1,150萬元	1,150萬元	42年	3房2廳	24.88坪	24.88坪	24.88坪	新北市永和區-保福路一段	頂溪溫馨3樓雅居	Sat Apr 02 12:08:04 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2880627	=HYPERLINK(N196)	
U	S2978928	15F/16F	988萬元	988萬元	19年	1房1廳	13.25坪	13.25坪	13.25坪	金歡喜 新北市永和區-中和路	面四號公園永安捷運景觀採光通風大空間美居	Sat Apr 02 12:08:04 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2978928	=HYPERLINK(N197)	
U	S2926267	10F/11F	999萬元	999萬元	25年	2房1廳	17.12坪	17.12坪	17.12坪	新北市永和區-大新街	【斡wow~就這間】頂溪甜蜜新婚美居B	Sat Apr 02 12:08:05 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2926267	=HYPERLINK(N198)	
U	S2925220	4F/11F	1,125萬元	1,125萬元	29年	2房1廳	17.15坪	17.15坪	17.15坪	環碧大廈 新北市永和區-中正路	《永和中正路》頂溪商圈-小家庭電梯兩房B	Sat Apr 02 12:08:06 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2925220	=HYPERLINK(N199)	
U	S2924331	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	︽⊙＿⊙︽照過來~永和標格精美二樓!!!	Sat Apr 02 12:08:06 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2924331	=HYPERLINK(N200)	
S	S2995210	4F/27F	1,812萬元	1,812萬元	1個月	3房2廳	41.69坪	41.69坪	41.69坪	新北市土城區-學成路	屋主原價自售~華固新綠洲3房	Sat Apr 02 12:06:39 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2995210	=HYPERLINK(N3)	
S	S3020738	4F/5F	777萬元	777萬元	26年	3房2廳	32.02坪	32.02坪	32.02坪	新北市蘆洲區-民族路	別挑了~找不到一樣條件~低總價方正三房!	Sat Apr 02 12:06:40 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3020738	=HYPERLINK(N6)	
S	S3029540	14F/23F	1,550萬元	1,550萬元	1年	1房1廳	35.37坪	35.37坪	35.37坪	新北市中和區-中原二街	遠雄左岸環保智慧宅挑戰全區最低總價！	Sat Apr 02 12:06:41 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3029540	=HYPERLINK(N7)	
S	S2956804	6F/16F	1,580萬元	1,580萬元	11年	3房2廳	57.36坪	57.36坪	57.36坪	新北市土城區-中央路三段	永寧捷運中央大道高檔裝潢3房+車位	Sat Apr 02 12:06:38 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2956804	=HYPERLINK(N3)	
S	S3011738	4F/10F	2,180萬元	2,180萬元	11年	4房2廳	53.79坪	53.79坪	53.79坪	新北市蘆洲區-長榮路	榮耀巴黎~稀有千坪基地中庭管理社區	Sat Apr 02 12:12:54 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3011738	=HYPERLINK(N5)	
S	S3001131	2F/4F	968萬元	968萬元	39年	2房1廳	23.06坪	23.06坪	23.06坪	新北市永和區-豫溪街	頂溪站優美2樓	Sat Apr 02 12:06:59 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3001131	=HYPERLINK(N38)	
S	S3044691	3F/4F	1,040萬元	1,040萬元	46年	3房2廳	24.37坪	24.37坪	24.37坪	新北市永和區-民治街	智光商圈大陽台美寓6706	Sat Apr 02 12:07:00 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3044691	=HYPERLINK(N39)	
S	S2939088	6F/6F	920萬元	920萬元	7年	2房1廳	18.75坪	18.75坪	18.75坪	CATCH 敦南 新北市永和區-永利路	C045福和國中敦南挑高小資宅	Sat Apr 02 12:07:00 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2939088	=HYPERLINK(N40)	
