
N	S2912484	頂樓加蓋/12F	1,188萬元	1,188萬元	20年	3房2廳	38.23坪	38.23坪	38.23坪	新北市樹林區-俊英街	景觀正三房遠挑101歡迎搶購只有一間	Sun Apr 03 03:34:22 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2912484	=HYPERLINK(N2)	
N	S2955238	7F/12F	888萬元	888萬元	20年	2房1廳	15.06坪	15.06坪	15.06坪	輝煌年代 新北市永和區-中山路一段	☀比漾百貨旁☀仁愛公園☀頂溪捷運☀	Sun Apr 03 03:36:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2955238	=HYPERLINK(N186)	
N	S2952655	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	♚進北市♚育才國小優質美寓『黃金二樓』	Sun Apr 03 03:36:30 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2952655	=HYPERLINK(N187)	
N	S2990972	3F/15F	1,050萬元	1,050萬元	10年	1房1廳	16.27坪	16.27坪	16.27坪	新北市永和區-保福路一段	頂溪捷運旁～優質靜巷美宅	Sun Apr 03 03:36:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2990972	=HYPERLINK(N188)	
N	S2924336	2F/4F	1,080萬元	1,080萬元	44年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	永和秀朗美二樓	Sun Apr 03 03:36:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2924336	=HYPERLINK(N189)	
N	S2950171	4F/4F	1,150萬元	1,150萬元	38年	3房2廳	25.64坪	25.64坪	25.64坪	新北市永和區-安樂路	四號公園方正增值3房	Sun Apr 03 03:36:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2950171	=HYPERLINK(N190)	
N	S2950112	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	永和福和亮麗二樓美寓	Sun Apr 03 03:36:33 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2950112	=HYPERLINK(N191)	
N	S3022220	2F/4F	998萬元	998萬元	42年	2房2廳	22.02坪	22.02坪	22.02坪	新北市永和區-豫溪街	永和豫溪雅築	Sun Apr 03 03:36:33 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3022220	=HYPERLINK(N192)	
N	S2948417	4F/11F	1,125萬元	1,125萬元	30年	2房1廳	17.2坪	17.2坪	17.2坪	環碧大樓 新北市永和區-中正路	v+頂溪極品電梯兩房	Sun Apr 03 03:36:34 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2948417	=HYPERLINK(N193)	
N	S2948278	9F/11F	1,168萬元	1,168萬元	23年	2房1廳	19.4坪	19.4坪	19.4坪	中正翡翠 新北市永和區-中正路	永和中正新婚2房	Sun Apr 03 03:36:34 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2948278	=HYPERLINK(N194)	
N	S2945575	2F/4F	898萬元	898萬元	38年	2房1廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	樂華保平美二樓	Sun Apr 03 03:36:35 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2945575	=HYPERLINK(N195)	
N	S2941247	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	永和市中心二樓美寓-標準格局-近台大公館	Sun Apr 03 03:36:35 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2941247	=HYPERLINK(N196)	
N	S2939739	2F/4F	998萬元	998萬元	43年	3房2廳	17.64坪	17.64坪	17.64坪	新北市永和區-民生路	秀朗民生低總價二樓大三房~不在市場內	Sun Apr 03 03:36:36 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2939739	=HYPERLINK(N197)	
N	S2880627	3F/4F	1,150萬元	1,150萬元	42年	3房2廳	24.88坪	24.88坪	24.88坪	新北市永和區-保福路一段	頂溪溫馨3樓雅居	Sun Apr 03 03:36:36 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2880627	=HYPERLINK(N198)	
N	S2978928	15F/16F	988萬元	988萬元	19年	1房1廳	13.25坪	13.25坪	13.25坪	金歡喜 新北市永和區-中和路	面四號公園永安捷運景觀採光通風大空間美居	Sun Apr 03 03:36:37 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2978928	=HYPERLINK(N199)	
N	S2926267	10F/11F	999萬元	999萬元	25年	2房1廳	17.12坪	17.12坪	17.12坪	新北市永和區-大新街	【斡wow~就這間】頂溪甜蜜新婚美居B	Sun Apr 03 03:36:38 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2926267	=HYPERLINK(N200)	
N	S2925220	4F/11F	1,125萬元	1,125萬元	29年	2房1廳	17.15坪	17.15坪	17.15坪	環碧大廈 新北市永和區-中正路	《永和中正路》頂溪商圈-小家庭電梯兩房B	Sun Apr 03 03:36:38 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2925220	=HYPERLINK(N201)	
N	S2924331	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	︽⊙＿⊙︽照過來~永和標格精美二樓!!!	Sun Apr 03 03:36:39 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2924331	=HYPERLINK(N202)	
