
N	S2846755	2F/12F	1,380萬元	1,380萬元	11年	3房2廳	35.12坪	35.12坪	35.12坪	新北市新莊區-中平路	浪漫歐洲村臻愛法國勳章邊間3房車	Wed Mar 30 15:24:38 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2846755	=HYPERLINK(N2)	
P	S2929343	2F/5F	1,100萬元	1,100萬元	35年	3房2廳	27.5坪	27.5坪	27.5坪	新北市永和區-永貞路	福和中學邊間美寓2f	Wed Mar 30 14:31:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2929343	=HYPERLINK(N157)	
P	S2920599	2F/4F	1,198萬元	1,198萬元	44年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	區公所邊間二樓	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2920599	=HYPERLINK(N158)	
P	S2965650	2F/4F	1,198萬元	1,198萬元	44年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	☆新婚美寓★福和路邊間2樓美寓	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2965650	=HYPERLINK(N159)	
P	S2876636	2F/5F	980萬元	980萬元	28年	3房2廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	小資買房首選/低價生活便	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2876636	=HYPERLINK(N160)	
P	S2943804	2F/4F	898萬元	898萬元	38年	3房2廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	~~頂溪樂華2樓美寓~~	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2943804	=HYPERLINK(N161)	
P	S2933813	5F/5F	838萬元	838萬元	37年	3房2廳	21.73坪	21.73坪	21.73坪	新北市永和區-中正路	★東森永安店★126K永和中正三房美寓	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2933813	=HYPERLINK(N162)	
P	S2965073	2F/4F	1,150萬元	1,150萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	2樓、屋況美、邊間、格局方正、前後陽台	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2965073	=HYPERLINK(N163)	
P	S2964771	2F/4F	1,150萬元	1,150萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	智光秀朗美二樓	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2964771	=HYPERLINK(N164)	
P	S2962409	3F/4F	1,180萬元	1,180萬元	41年	3房2廳	22.53坪	22.53坪	22.53坪	新北市永和區-中和路	永安捷運稀有3樓美寓	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2962409	=HYPERLINK(N169)	
P	S2921741	4F/5F	998萬元	998萬元	32年	3房2廳	27.69坪	27.69坪	27.69坪	新北市永和區-豫溪街	豫溪靜巷屋	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2921741	=HYPERLINK(N174)	
P	S2957497	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	【斡wow~就這間】福和精緻三房A	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2957497	=HYPERLINK(N177)	
P	S2957406	2F/4F	898萬元	898萬元	37年	3房1廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	樂華靜巷美二樓2+1房/東森~黃瓊瑩	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2957406	=HYPERLINK(N178)	
P	S2955971	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	福和※前後陽台黃金二樓【太平洋林紘緯】	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2955971	=HYPERLINK(N179)	
P	S2955645	4F/5F	1,180萬元	1,180萬元	38年	4房1廳	30.3坪	30.3坪	30.3坪	新北市永和區-保平路	樂華雙捷美寓[太平洋蕭聖典]	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2955645	=HYPERLINK(N180)	
P	S2953514	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	智光秀朗方正二樓	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2953514	=HYPERLINK(N182)	
P	S2952655	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	♚進北市♚育才國小優質美寓『黃金二樓』	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2952655	=HYPERLINK(N183)	
P	S2924336	2F/4F	1,080萬元	1,080萬元	44年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	永和秀朗美二樓	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2924336	=HYPERLINK(N185)	
P	S2950171	4F/4F	1,150萬元	1,150萬元	38年	3房2廳	25.64坪	25.64坪	25.64坪	新北市永和區-安樂路	四號公園方正增值3房	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2950171	=HYPERLINK(N186)	
P	S2950112	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	永和福和亮麗二樓美寓	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2950112	=HYPERLINK(N187)	
P	S3022220	2F/4F	998萬元	998萬元	42年	2房2廳	22.02坪	22.02坪	22.02坪	新北市永和區-豫溪街	永和豫溪雅築	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3022220	=HYPERLINK(N188)	
P	S2922350	4F/4F	1,188萬元	1,188萬元	40年	3房2廳	19坪	19坪	19坪	新北市永和區-文化路	v+頂溪金湯匙美宅	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2922350	=HYPERLINK(N191)	
P	S2945575	2F/4F	898萬元	898萬元	38年	2房1廳	20.6坪	20.6坪	20.6坪	新北市永和區-保平路	樂華保平美二樓	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2945575	=HYPERLINK(N193)	
P	S2941247	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	永和市中心二樓美寓-標準格局-近台大公館	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2941247	=HYPERLINK(N194)	
P	S2939739	2F/4F	998萬元	998萬元	43年	3房2廳	17.64坪	17.64坪	17.64坪	新北市永和區-民生路	秀朗民生低總價二樓大三房~不在市場內	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2939739	=HYPERLINK(N195)	
P	S2880627	3F/4F	1,150萬元	1,150萬元	42年	3房2廳	24.88坪	24.88坪	24.88坪	新北市永和區-保福路一段	頂溪溫馨3樓雅居	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2880627	=HYPERLINK(N196)	
P	S2918908	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	智光裝潢二樓	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2918908	=HYPERLINK(N197)	
P	S2928749	4F/5F	1,150萬元	1,150萬元	33年	2房2廳	23.68坪	23.68坪	23.68坪	新北市永和區-得和路	秀朗國小明亮美寓	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2928749	=HYPERLINK(N199)	
P	S2924331	2F/4F	1,198萬元	1,198萬元	43年	3房2廳	22.28坪	22.28坪	22.28坪	新北市永和區-福和路	︽⊙＿⊙︽照過來~永和標格精美二樓!!!	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2924331	=HYPERLINK(N202)	
P	S2918909	5F/5F	1,198萬元	1,198萬元	38年	3房2廳	30.28坪	30.28坪	30.28坪	新北市永和區-福和路	福和邊間美三房	Wed Mar 30 14:31:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2918909	=HYPERLINK(N204)	
S	S2931718	3F/5F	1,610萬元	1,610萬元	6年	4房2廳	40.27坪	40.27坪	40.27坪	新北市蘆洲區-長興路	4房低公設華廈(銀行鑑價&gt;1500)	Tue Mar 29 11:37:01 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2931718	=HYPERLINK(N3)	
S	S2921951	3F/21F	1,080萬元	1,080萬元	17年	2房2廳	22.8坪	22.8坪	22.8坪	長隄 新北市永和區-環河西路二段	仁愛公園小家庭電梯2房	Tue Mar 29 11:37:22 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2921951	=HYPERLINK(N38)	
S	S2997256	5F/5F	1,180萬元	1,180萬元	42年	3房2廳	31.35坪	31.35坪	31.35坪	新北市永和區-竹林路	永和竹林路美寓，近區公所、頂溪捷運站	Tue Mar 29 11:37:22 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2997256	=HYPERLINK(N39)	
S	S3038667	2F/4F	1,080萬元	1,080萬元	43年	3房2廳	26.74坪	26.74坪	26.74坪	新北市永和區-民光街	秀朗邊間二樓美寓	Tue Mar 29 11:37:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3038667	=HYPERLINK(N49)	
S	S2917120	3F/4F	1,098萬元	1,098萬元	45年	3房2廳	24.39坪	24.39坪	24.39坪	新北市永和區-民治街	永和中正麥當勞成家三房	Tue Mar 29 11:38:59 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2917120	=HYPERLINK(N205)	
